localidad,cp,id_prov_mstr
BALDE,5883.0,74
BALDA,5722.0,74
BALCARCE,5883.0,74
BAJOS HONDOS,5741.0,74
BAJO LA LAGUNA,5753.0,74
BAJO GRANDE,5775.0,74
BAJO DE LA CRUZ,5719.0,74
BAJO DE CONLARA,5753.0,74
BAJADA NUEVA,6216.0,74
BAJADA,5711.0,74
BAGUAL,6216.0,74
AVIADOR ORIGONE,5741.0,74
BALDE,5724.0,74
BALDE DE NUEVO,5715.0,74
BALDE DE PUERTAS,5707.0,74
BALDE DE QUINES,5715.0,74
BEBIDA,5719.0,74
BEBEDERO,5724.0,74
BEAZLEY,5721.0,74
BATAVIA,6279.0,74
BARZOLA,5707.0,74
BARRIO BLANCO,5777.0,74
BARRIALES,5707.0,74
BARRANQUITAS,5771.0,74
BARRANCA COLORADA,5703.0,74
BAÑOS ZAPALLAR,5711.0,74
BANDA SUD,5705.0,74
BAÑADO LINDO,5705.0,74
BAÑADO DE CAUTANA,5711.0,74
BAÑADO,5707.0,74
BAÑADITO VIEJO,5709.0,74
BAÑADITO,5711.0,74
BALDECITO LA PAMPA,5707.0,74
BALDECITO,5713.0,74
BALDE VIEJO,5711.0,74
BALDE RETAMO,5711.0,74
BALDE HONDO,5705.0,74
BALDE EL CARRIL,5713.0,74
BALDE DEL ROSARIO,5703.0,74
BALDE DEL ESCUDERO,5715.0,74
BALDE DE TORRES,5713.0,74
AVANZADA,5738.0,74
BECERRA,5711.0,74
ARROYO LA CAL,5753.0,74
ARIZONA,6389.0,74
ALEGRIA,6389.0,74
ALAZANAS,5719.0,74
ALANICES,5771.0,74
AHI VEREMOS,5703.0,74
AGUAS DE PIEDRAS,5721.0,74
AGUADITAS,5707.0,74
AGUADITA,5719.0,74
AGUADA,5831.0,74
AGUA SEBALLE,5721.0,74
AGUA SALADA,5751.0,74
AGUA LINDA,5753.0,74
ALFALAND,5731.0,74
AGUA HEDIONDA,5705.0,74
AGUA DEL PORTEZUELO,5730.0,74
AGUA AMARGA,5719.0,74
ADOLFO RODRIGUEZ SAA,5777.0,74
ACASAPE,5722.0,74
9 DE JULIO,5831.0,74
9 DE JULIO,5701.0,74
6 DE SEPTIEMBRE,5703.0,74
30 DE OCTUBRE,5637.0,74
20 DE FEBRERO,5730.0,74
13 DE ENERO,5741.0,74
11 DE MAYO,5701.0,74
AGUA FRIA,5831.0,74
ALGARROBAL,5707.0,74
ALGARROBITOS,5701.0,74
ALGARROBOS GRANDES,5719.0,74
ARENILLA,5701.0,74
ARBOLES BLANCOS,5771.0,74
ARBOLEDA,5750.0,74
ARBOL VERDE,5715.0,74
ARBOL SOLO,5703.0,74
ANTIHUASI,5701.0,74
ANGELITA,5711.0,74
ANCHORENA,6389.0,74
ANCAMILLA,5753.0,74
ALTO VERDE,5741.0,74
ALTO PENCOSO,5724.0,74
ALTO PELADO,5721.0,74
ALTO NEGRO,5719.0,74
ALTO LINDO,5883.0,74
ALTO GRANDE,5722.0,74
ALTO GRANDE,5700.0,74
ALTO DEL VALLE,5755.0,74
ALTO DEL VALLE,5721.0,74
ALTO DEL MOLLE,5755.0,74
ALTO DEL LEON,5722.0,74
ALTO DE LA LEÑA,5750.0,74
ALTO BLANCO,5700.0,74
ALTO,5703.0,74
ALTILLO,5719.0,74
ALTA GRACIA,5703.0,74
ARROYO DE VILCHES,5771.0,74
CORTADERAS,5883.0,74
BELLA ESTANCIA,5719.0,74
BELLA VISTA,5724.0,74
CHILCAS,5777.0,74
CHICHAQUITA,5721.0,74
CHARLONES,5719.0,74
CHARLONE,5719.0,74
CHANCARITA,5831.0,74
CHAÑARITOS,5883.0,74
CHAÑAR DE LA LEGUA,5773.0,74
CHALANTA,5721.0,74
CHACRITAS,5753.0,74
CHACRAS VIEJAS,5770.0,74
CHACRAS DEL CANTARO,5719.0,74
CHIMBAS,5707.0,74
CHACRA LA PRIMAVERA,5730.0,74
CERRO VIEJO,5721.0,74
CERRO VERDE,5750.0,74
CERRO VARELA,5721.0,74
CERRO NEGRO,5731.0,74
CERRO NEGRO,5707.0,74
CERRO DE PIEDRA,5701.0,74
CERRO DE ORO,5881.0,74
CERRO DE LA PILA,5750.0,74
CERRO COLORADO,5753.0,74
CERRO BLANCO,5731.0,74
CERRO BLANCO,5701.0,74
CERROS LARGOS,5701.0,74
CHIMBORAZO,5707.0,74
CHIPICAL,5701.0,74
CHIPISCU,5719.0,74
CORTADERAS,5700.0,74
CORRALES,5753.0,74
CORRAL DEL TALA,5753.0,74
CORRAL DE TORRES,5777.0,74
CORRAL DE PIEDRA,5709.0,74
CORONEL SEGOVIA,6279.0,74
CORONEL ALZOGARAY,5730.0,74
CONSULTA,5709.0,74
CONSUELO,5753.0,74
CONLARA,5759.0,74
CONCARAN,5770.0,74
