localidad,cp,id_prov_mstr
COLONIA ALVEAR OESTE,5632.0,50
COLONIA ALVEAR,5632.0,50
COLONIA ALEMANA,5543.0,50
CERRO TIGRE,5539.0,50
CERRO SAPO,5539.0,50
CERRO SANTA MARIA,5539.0,50
CERRO SAN LORENZO,5539.0,50
CERRO RIQUITIPANCHE,5539.0,50
CERRO PUQUIOS,5539.0,50
CERRO PUNTUDO,5539.0,50
CERRO PUNTILLA NEGRA,5539.0,50
CERRO PUNTA DE AGUA,5539.0,50
CERRO POZO,5539.0,50
CERRO POTRERILLOS,5569.0,50
CERRO PONDERADO,5539.0,50
CERRO TOLOSA,5539.0,50
CERRO PLOMO,5569.0,50
CERRO PELADO,5549.0,50
CERRO PANTA,5539.0,50
CERRO PAN DE AZUCAR,5539.0,50
CERRO PAMPA SECA,5539.0,50
CERRO NEVADO,5621.0,50
CERRO NEGROS DE LAS MESILLAS,5569.0,50
CERRO MONTURA,5539.0,50
CERRO MEXICO,5539.0,50
CERRO MELOCOTON,5539.0,50
CERRO MASILLAS,5539.0,50
CERRO MANANTIAL,5539.0,50
CERRO LOS DIENTITOS,5539.0,50
CERRO PIEDRA COLORADA,5569.0,50
CERRO TUNDUQUERA,5539.0,50
CERRO YALGUARAS,5621.0,50
CERRO YARETA,5539.0,50
COLONIA ALAZANES,5569.0,50
COLONIA 3 DE MAYO,5543.0,50
COLON SANDALHO,5545.0,50
COIHUECO NORTE,5611.0,50
COIHUECO,5611.0,50
COCHICO,5621.0,50
CLODOMIRO RETA,5594.0,50
CLARENTINO ROLDAN,5590.0,50
CIUDAD OESTE,5634.0,50
CIRILO MAHONA,5590.0,50
CIRCUNVALACION,5591.0,50
CIENAGA DEL ALTO,5569.0,50
CHIVILCOY,5571.0,50
CHIMBAS PALMIRA,5584.0,50
CHILOTE,5594.0,50
CHILECITO,5569.0,50
CHARCO VACAS,5613.0,50
CHAPANAY,5589.0,50
CHAÑARAL REDONDO,5590.0,50
CHAMUSCAO,5590.0,50
CHACRAS DE LIMA,5590.0,50
CHACRAS DE CORIA,5505.0,50
CHACHINGO,5517.0,50
CHACHARALEN,5611.0,50
CHACHAO,5613.0,50
CESPEDES,5517.0,50
CERROS COLORADOS,5539.0,50
COLONIA RUSA,5603.0,50
CERRO LOS BARROS,5569.0,50
COLONIA SAN AGUSTIN,5569.0,50
COLONIA SAN JORGE,5594.0,50
EL CAPACHO,5569.0,50
EL CAÑITO,5543.0,50
EL CAMPAMENTO,5609.0,50
EL CALVADITO,5533.0,50
EL CAJON,5613.0,50
EL CABAO VIEJO,5594.0,50
EL BUEN PASTOR,5634.0,50
EL BORBOLLON,5541.0,50
EL BONITO,5594.0,50
EL BANDERON,5634.0,50
EL BALSADERO,5533.0,50
EL AZUFRE,5621.0,50
EL CARANCHITO,5590.0,50
EL ARBOLITO,5636.0,50
EL ALTO,5577.0,50
EL ALTILLO,5549.0,50
EL ALTILLO,5531.0,50
EL ALPERO,5535.0,50
EL ALGARROBO,5595.0,50
EL ALGARROBO,5594.0,50
EL ALGARROBO,5561.0,50
EL ALGARROBAL,5607.0,50
EL ALGARROBAL,5541.0,50
EL ALAMO,5613.0,50
EL ALAMBRADO,5611.0,50
EL AGUILA,5636.0,50
EL ALTO SALVADOR,5571.0,50
EL 15,5533.0,50
EL CARBALINO,5592.0,50
LOS OTOYANES,5579.0,50
EL DESVIO,5621.0,50
EL CORBALNO,5594.0,50
EL CONSUELO,5590.0,50
EL COLORADO,5595.0,50
EL COLORADO,5592.0,50
EL COLON,5535.0,50
EL CIPRES,5585.0,50
EL CIENAGO,5611.0,50
EL CHOIQUE,5613.0,50
EL CHIRCAL,5533.0,50
EL CHILCAL,5533.0,50
